SO#|OrderNumber|Priority|PO|ShipTo Name|FreightTerms|FreightAmount|CarrierService|TotalCartons|TotalWeight|ShipDate|Sku|QtyShipped|LineNumber|Carton#|IsTaped|PackageLineNumber|TrackingNumber|Original Order #
124791-7|0000638686|5|003808|Mastermind LP|THIRDPARTY|0.0000||28|146.6640|06/05/2017|TUG01R-A|252|00001|28|0||C0481410|124791
